CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|UNIDOS POR TARIJA|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
6001517|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|4|220|107|70|177|0|3|180|177|180
6001527|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|5|220|132|47|179|1|5|185|179|185
6001537|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|6|220|143|49|192|0|3|195|192|195
6001547|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|7|220|137|46|183|1|6|190|183|190
6001557|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|8|220|127|50|177|1|3|181|177|181
6001567|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|9|220|115|73|188|1|2|191|188|191
6001577|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|10|220|123|47|170|2|4|176|170|176
6001587|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|11|220|110|66|176|1|7|184|176|184
6001597|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|12|220|145|38|183|0|4|187|183|187
6001607|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|13|220|125|52|177|0|10|187|177|187
6001617|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|6|U.E. Avelina Raña|14|98|57|26|83|0|2|85|83|85
6001627|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|1|219|126|62|188|0|5|193|188|193
6001637|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|2|220|102|76|178|1|12|191|178|191
6001647|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|3|220|108|69|177|2|8|187|177|187
6001657|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|4|220|121|62|183|1|3|187|183|187
6001667|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|5|220|108|75|183|2|8|193|183|193
6001677|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|6|220|90|84|174|0|8|182|174|182
6001687|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|7|220|93|82|175|1|14|190|175|190
6001697|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|8|218|120|63|183|0|3|186|183|186
6001707|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|9|220|117|67|184|0|5|189|184|189
6001717|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|10|220|117|62|179|0|11|190|179|190
6001727|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|11|220|112|61|173|1|11|185|173|185
6001737|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|12|219|94|73|167|1|9|177|167|177
6001747|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|13|220|96|86|182|1|8|191|182|191
6001757|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|14|219|100|75|175|1|4|180|175|180
6001767|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|15|220|101|72|173|0|6|179|173|179
6001777|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|16|220|99|78|177|3|7|187|177|187
6001787|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|85|U.E. Fe y Alegria|17|53|21|21|42|0|2|44|42|44
6001797|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31051|Mercado La Loma (Temporal)|1|220|110|71|181|0|6|187|181|187
6001807|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31051|Mercado La Loma (Temporal)|2|223|115|53|168|2|16|186|168|186
6001817|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|1|220|106|66|172|2|8|182|172|182
6001827|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|2|220|127|55|182|3|8|193|182|193
6001837|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|3|220|122|54|176|0|8|184|176|184
6001847|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|4|220|97|77|174|1|9|184|174|184
6001857|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|5|220|123|57|180|1|2|183|180|183
6001867|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31052|U.E. Fe y Alegría Inicial (Kinder) (Temporal)|6|195|107|46|153|0|7|160|153|160
6001877|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|1|220|127|46|173|1|6|180|173|180
6001887|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|2|220|110|48|158|1|15|174|158|174
6001897|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|3|220|125|42|167|1|7|175|167|175
6001907|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|4|220|130|49|179|3|3|185|179|185
6001917|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|5|220|133|43|176|1|5|182|176|182
6001927|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|6|219|104|58|162|2|6|170|162|170
6001937|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|7|218|108|56|164|3|9|176|164|176
6001947|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|8|219|128|49|177|0|6|183|177|183
6001957|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|9|220|123|52|175|0|6|181|175|181
6001967|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|10|220|128|40|168|1|13|182|168|182
6001977|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|11|220|140|31|171|1|4|176|171|176
6001987|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|12|217|116|50|166|2|5|173|166|173
6001997|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|13|219|123|49|172|2|6|180|172|180
6002007|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|14|219|123|45|168|2|9|179|168|179
6002017|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|15|217|105|65|170|1|6|177|170|177
6002027|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|16|215|121|54|175|1|4|180|175|180
6002037|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|17|220|134|45|179|2|5|186|179|186
6002047|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|18|218|112|48|160|0|3|163|160|163
6002057|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|19|220|131|47|178|0|6|184|178|184
6002067|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|20|219|122|43|165|3|8|176|165|176
6002077|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|21|215|125|42|167|1|8|176|167|176
6002087|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|22|220|118|51|169|2|9|180|169|180
6002097|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|23|219|122|52|174|1|1|176|174|176
6002107|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|24|217|108|60|168|0|6|174|168|174
6002117|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|25|218|119|47|166|1|13|180|166|180
6002127|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|26|220|130|49|179|1|8|188|179|188
6002137|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|27|217|140|39|179|1|3|183|179|183
6002147|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|28|219|124|39|163|2|6|171|163|171
6002157|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|75|U.E. Belgrano|29|148|90|27|117|1|3|121|117|121
6002167|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|1|220|88|92|180|0|4|184|180|184
6002177|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|2|220|106|68|174|1|3|178|174|178
6002187|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|3|219|87|82|169|1|9|179|169|179
6002197|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|4|220|86|94|180|1|8|189|180|189
6002207|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|5|220|85|93|178|0|7|185|178|185
6002217|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|6|220|73|89|162|0|6|168|162|168
6002227|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|7|220|72|95|167|0|5|172|167|172
6002237|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|8|220|94|83|177|1|9|187|177|187
6002247|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|9|220|90|89|179|0|6|185|179|185
6002257|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|10|220|89|78|167|3|7|177|167|177
6002267|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|11|219|95|89|184|0|6|190|184|190
6002277|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|12|220|76|101|177|1|2|180|177|180
6002287|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|13|219|80|86|166|3|8|177|166|177
6002297|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|14|220|78|89|167|4|8|179|167|179
6002307|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|15|219|72|86|158|1|5|164|158|164
6002317|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|16|220|81|105|186|3|2|191|186|191
6002327|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|17|219|90|78|168|1|7|176|168|176
6002337|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|18|219|76|95|171|2|5|178|171|178
6002347|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|19|220|85|104|189|1|6|196|189|196
6002357|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|20|220|82|98|180|5|4|189|180|189
6002367|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|21|220|82|91|173|0|6|179|173|179
6002377|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|22|220|91|85|176|1|5|182|176|182
6002387|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|23|220|94|75|169|3|3|175|169|175
6002397|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|94|U.E. Eulogio Ruiz|24|218|89|87|176|1|7|184|176|184
6002407|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|1|220|88|91|179|2|6|187|179|187
6002417|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|2|220|82|96|178|1|5|184|178|184
6002427|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|3|219|105|84|189|0|7|196|189|196
6002437|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|4|220|73|84|157|0|22|179|157|179
6002447|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|5|218|78|98|176|0|6|182|176|182
6002457|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|6|220|68|102|170|1|7|178|170|178
6002467|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|7|220|96|85|181|2|3|186|181|186
6002477|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|8|220|84|105|189|0|5|194|189|194
6002487|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|9|220|93|84|177|2|11|190|177|190
6002497|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|10|220|69|107|176|0|2|178|176|178
6002507|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|11|220|92|91|183|1|8|192|183|192
6002517|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|12|220|71|108|179|2|5|186|179|186
6002527|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|13|220|98|85|183|1|10|194|183|194
6002537|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|14|220|78|100|178|1|3|182|178|182
6002547|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|15|220|77|104|181|0|8|189|181|189
6002557|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|16|220|82|93|175|1|11|187|175|187
6002567|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|17|218|93|80|173|1|4|178|173|178
6002577|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|18|220|85|91|176|1|10|187|176|187
6002587|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|19|220|88|96|184|2|4|190|184|190
6002597|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|20|220|108|84|192|0|5|197|192|197
6002607|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|111|U.E. Tarija|21|152|60|62|122|2|1|125|122|125
6002617|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|1|220|103|73|176|1|4|181|176|181
6002627|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|2|220|111|74|185|0|7|192|185|192
6002637|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|3|220|78|100|178|1|5|184|178|184
6002647|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|4|219|97|81|178|0|5|183|178|183
6002657|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|5|220|74|104|178|0|6|184|178|184
6002667|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|6|220|75|98|173|1|4|178|173|178
6002677|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|7|220|94|84|178|0|9|187|178|187
6002687|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|8|220|90|79|169|4|12|185|169|185
6002697|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|9|219|96|78|174|2|8|184|174|184
6002707|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|10|220|77|105|182|1|3|186|182|186
6002717|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|11|219|97|78|175|0|5|180|175|180
6002727|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|12|218|95|82|177|1|9|187|177|187
6002737|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|100|C.E.B.A.|13|77|33|35|68|0|1|69|68|69
6002747|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|1|220|90|85|175|0|9|184|175|184
6002757|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|2|220|78|96|174|0|6|180|174|180
6002767|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|3|220|94|89|183|0|2|185|183|185
6002777|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|4|220|96|76|172|1|9|182|172|182
6002787|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|5|220|75|92|167|0|14|181|167|181
6002797|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|6|220|98|83|181|1|6|188|181|188
6002807|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31053|Coliseo 15 de noviembre (Temporal)|7|178|59|85|144|1|4|149|144|149
6002817|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|1|220|75|98|173|1|4|178|173|178
6002827|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|2|220|76|90|166|0|14|180|166|180
6002837|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|3|220|74|93|167|3|4|174|167|174
6002847|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|4|220|78|94|172|1|7|180|172|180
6002857|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|5|220|72|97|169|2|11|182|169|182
6002867|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|6|220|55|118|173|1|12|186|173|186
6002877|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|7|220|56|118|174|1|9|184|174|184
6002887|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|8|220|84|99|183|0|6|189|183|189
6002897|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|9|220|81|94|175|1|6|182|175|182
6002907|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|10|220|63|118|181|1|3|185|181|185
6002917|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|11|220|87|86|173|2|6|181|173|181
6002927|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|12|220|74|101|175|1|11|187|175|187
6002937|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|13|219|75|93|168|2|11|181|168|181
6002947|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|14|220|81|98|179|1|6|186|179|186
6002957|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|15|220|72|105|177|1|4|182|177|182
6002967|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|16|220|77|90|167|1|10|178|167|178
6002977|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|67|U.E. Hermann Gmeiner|17|20|11|9|20|0|0|20|20|20
6002987|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|1|220|80|95|175|2|4|181|175|181
6002997|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|2|220|69|106|175|1|5|181|175|181
6003007|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|3|220|51|122|173|1|4|178|173|178
6003017|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|4|220|69|103|172|0|7|179|172|179
6003027|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|5|220|83|93|176|2|7|185|176|185
6003037|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31054|U.E. Hermann Gmeiner Inicial (Kinder) (Temporal)|6|84|17|49|66|0|3|69|66|69
